round,grade,matchup,opposition,current_batting,over_num,bowler_for_row,runs,wickets
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,60,Jacob Pawlowicz,6,1
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,59,Jessraj Badhaan,15,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,58,Jacob Pawlowicz,5,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,57,Jessraj Badhaan,5,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,56,Jacob Pawlowicz,1,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,55,Heath doherty,9,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,54,Jacob Pawlowicz,3,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,53,Heath doherty,7,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,52,Jacob Pawlowicz,0,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,51,Aaron Cornish,8,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,50,Jacob Pawlowicz,1,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,49,Aaron Cornish,1,1
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,48,Jacob Pawlowicz,0,1
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,47,Aaron Cornish,0,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,46,Jacob Pawlowicz,1,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,45,Aaron Cornish,9,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,44,Jacob Pawlowicz,0,1
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,43,Aaron Cornish,2,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,42,Jacob Pawlowicz,3,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,41,Aaron Cornish,3,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,40,Jacob Pawlowicz,2,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,39,Aaron Cornish,3,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,38,Jacob Pawlowicz,4,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,37,Aaron Cornish,0,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,36,Jacob Pawlowicz,0,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,35,Aaron Cornish,1,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,34,Jacob Pawlowicz,5,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,33,J Badhaan,3,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,32,Jacob Pawlowicz,4,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,31,Jessraj Badhaan,3,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,30,Jacob Pawlowicz,0,2
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,29,Jessraj Badhaan,1,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,28,Jacob Pawlowicz,4,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,27,Jessraj Badhaan,7,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,26,Jacob Pawlowicz,2,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,25,Jessraj Badhaan,1,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,24,Jacob Pawlowicz,1,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,23,Jessraj Badhaan,1,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,22,Jacob Pawlowicz,3,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,21,Jessraj Badhaan,0,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,20,Paramvir Singh,4,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,19,J Badhaan,10,1
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,18,Paramvir Singh,8,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,17,Jessraj Badhaan,1,1
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,16,Paramvir Singh,12,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,15,J Badhaan,4,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,14,Paramvir Singh,2,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,13,Jessraj Badhaan,2,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,12,Muhammad Abdul Wasay,4,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,11,Paramvir Singh,4,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,10,Muhammad Abdul Wasay,0,1
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,9,Paramvir Singh,4,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,8,Muhammad Abdul Wasay,0,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,7,L Miraz,13,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,6,Muhammad Abdul Wasay,0,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,5,Luay Miraz,10,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,4,Muhammad Abdul Wasay,5,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,3,Luay Miraz,9,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,2,Muhammad Abdul Wasay,7,1
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,1,Luay Miraz,7,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,67,R Surendran,0,1
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,66,Edison Waghorn,1,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,65,Rahul Surendran,0,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,64,Edison Waghorn,4,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,63,Joseph Dossor,6,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,62,Edison Waghorn,2,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,61,Joseph Dossor,1,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,60,Edison Waghorn,5,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,59,Joseph Dossor,4,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,58,Edison Waghorn,4,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,57,Joel Maaskant,4,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,56,Addison Forbes,2,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,55,Joel Maaskant,4,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,54,Addison Forbes,0,1
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,53,Joel Maaskant,4,1
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,52,Addison Forbes,1,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,51,Joel Maaskant,3,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,50,Addison Forbes,3,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,49,Joel Maaskant,4,1
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,48,Addison Forbes,3,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,47,Rahul Surendran,5,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,46,Addison Forbes,1,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,45,Rahul Surendran,1,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,44,Addison Forbes,0,1
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,43,R Surendran,2,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,42,A Forbes,2,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,41,Rahul Surendran,2,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,40,Addison Forbes,2,1
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,39,Rahul Surendran,2,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,38,Addison Forbes,2,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,37,Rahul Surendran,0,1
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,36,Edison Waghorn,0,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,35,Joseph Dossor,0,1
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,34,Edison Waghorn,0,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,33,Joseph Dossor,0,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,32,Edison Waghorn,11,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,31,Blake Podesta,1,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,30,Joseph Dossor,0,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,29,Edison Waghorn,4,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,28,Joseph Dossor,4,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,27,Edison Waghorn,4,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,26,Joseph Dossor,2,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,25,Edison Waghorn,4,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,24,Joseph Dossor,2,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,23,Joel Maaskant,7,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,22,Joseph Dossor,1,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,21,Joel Maaskant,3,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,20,Joseph Dossor,2,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,19,Joel Maaskant,2,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,18,Joseph Dossor,6,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,17,Joel Maaskant,0,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,16,Addison Forbes,4,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,15,Joel Maaskant,4,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,14,Addison Forbes,0,1
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,13,Joel Maaskant,6,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,12,Addison Forbes,0,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,11,Rahul Surendran,1,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,10,Addison Forbes,4,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,9,Rahul Surendran,0,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,8,Addison Forbes,1,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,7,Rahul Surendran,1,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,6,Addison Forbes,6,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,5,Rahul Surendran,0,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,4,Addison Forbes,3,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,3,Rahul Surendran,10,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,2,Addison Forbes,3,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,1,Rahul Surendran,1,1
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,78,K Williamson,5,1
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,77,Kyle Parrott,4,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,76,Kyle Williamson,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,75,Isaac Bepey,6,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,74,Thomas Cesaro,6,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,73,Isaac Bepey,3,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,72,Thomas Cesaro,4,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,71,Isaac Bepey,3,1
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,70,Thomas Cesaro,4,1
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,69,Isaac Bepey,5,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,68,Kyle Williamson,3,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,67,Isaac Bepey,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,66,Kyle Williamson,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,65,Isaac Bepey,5,1
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,64,Kyle Williamson,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,63,Kyle Parrott,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,62,Kyle Williamson,2,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,61,Kyle Parrott,8,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,60,Kyle Williamson,1,1
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,59,Kyle Parrott,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,58,Kyle Williamson,1,1
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,57,Kyle Parrott,3,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,56,Kyle Williamson,0,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,55,Kyle Parrott,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,54,Kyle Williamson,2,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,53,Kyle Parrott,6,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,52,Kyle Williamson,4,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,51,Charlie Wolf,12,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,50,Kyle Williamson,0,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,49,Charlie Wolf,2,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,48,Kyle Williamson,2,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,47,Charlie Wolf,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,46,Kyle Williamson,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,45,Charlie Wolf,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,44,Kyle Williamson,1,1
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,43,Charlie Wolf,1,1
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,42,Kyle Williamson,3,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,41,Charlie Wolf,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,40,Kyle Williamson,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,39,Charlie Wolf,5,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,38,Kyle Williamson,0,1
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,37,Charlie Wolf,4,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,36,Kyle Williamson,9,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,35,Charlie Wolf,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,34,Kyle Williamson,9,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,33,Charlie Wolf,3,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,32,K Williamson,2,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,31,Charlie Wolf,4,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,30,Kyle Williamson,2,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,29,Charlie Wolf,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,28,Kyle Williamson,0,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,27,I Bepey,5,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,26,Kyle Williamson,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,25,Isaac Bepey,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,24,Sam Anderson,5,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,23,Isaac Bepey,4,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,22,Sam Anderson,0,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,21,Nicholas Xavier,2,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,20,Sam Anderson,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,19,Nicholas Xavier,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,18,S Anderson,4,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,17,Nicholas Xavier,0,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,16,Sam Anderson,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,15,Nicholas Xavier,3,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,14,Thomas Cesaro,5,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,13,Nicholas Xavier,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,12,Thomas Cesaro,0,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,11,Nicholas Xavier,3,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,10,Thomas Cesaro,9,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,9,Isaac Bepey,2,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,8,Thomas Cesaro,1,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,7,Isaac Bepey,4,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,6,Thomas Cesaro,0,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,5,I Bepey,2,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,4,Thomas Cesaro,0,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,3,Isaac Bepey,2,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,2,Thomas Cesaro,0,1
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,1,Isaac Bepey,1,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,55,M Ralph,14,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,54,Sanithu Rajapaksha,1,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,53,Max Ralph,0,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,52,Sanithu Rajapaksha,2,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,51,Max Ralph,1,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,50,Sanithu Rajapaksha,6,1
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,49,Max Ralph,2,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,48,Sanithu Rajapaksha,10,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,47,Gurdarshan Kaushik,4,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,46,Sanithu Rajapaksha,1,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,45,Gurdarshan Kaushik,7,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,44,Sanithu Rajapaksha,8,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,43,Kovid Katta,7,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,42,Sanithu Rajapaksha,4,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,41,Kovid Katta,8,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,40,Sanithu Rajapaksha,1,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,39,Kovid Katta,0,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,38,Sanithu Rajapaksha,0,1
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,37,Kovid Katta,4,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,36,Sanithu Rajapaksha,3,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,35,K Katta,3,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,34,Sanithu Rajapaksha,2,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,33,Bradley Stow,6,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,32,Sanithu Rajapaksha,3,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,31,Bradley Stow,1,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,30,Sanithu Rajapaksha,2,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,29,Bradley Stow,1,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,28,Sanithu Rajapaksha,1,1
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,27,Bradley Stow,2,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,26,Sanithu Rajapaksha,1,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,25,Bradley Stow,0,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,24,Sanithu Rajapaksha,6,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,23,Bradley Stow,0,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,22,Sanithu Rajapaksha,3,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,21,Max Ralph,12,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,20,Gurdarshan Kaushik,2,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,19,Max Ralph,2,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,18,Gurdarshan Kaushik,4,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,17,Kovid Katta,5,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,16,Gurdarshan Kaushik,0,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,15,Kovid Katta,4,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,14,Gurdarshan Kaushik,0,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,13,Kovid Katta,4,1
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,12,Gurdarshan Kaushik,0,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,11,Kovid Katta,8,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,10,Arunkarthik Mannarsamy,12,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,9,Bradley Stow,6,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,8,K Katta,5,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,7,Bradley Stow,4,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,6,Kovid Katta,0,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,5,Bradley Stow,0,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,4,K Katta,12,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,3,Bradley Stow,8,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,2,Kovid Katta,6,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,1,Bradley Stow,4,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,79,Angus Harms,3,1
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,78,Elliott Durrant,1,1
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,77,Angus Harms,4,1
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,76,Elliott Durrant,4,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,75,Angus Harms,3,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,74,Aanlin Cheeran,5,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,73,Alex Ingpen,7,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,72,Aanlin Cheeran,9,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,71,Alex Ingpen,2,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,70,Aanlin Cheeran,4,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,69,Alex Ingpen,0,1
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,68,Aanlin Cheeran,4,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,67,Alex Ingpen,3,1
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,66,Aanlin Cheeran,3,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,65,Elliott Durrant,3,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,64,Aanlin Cheeran,2,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,63,Elliott Durrant,8,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,62,Aanlin Cheeran,3,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,61,Elliott Durrant,3,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,60,Aanlin Cheeran,5,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,59,Elliott Durrant,7,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,58,Aanlin Cheeran,0,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,57,Elliott Durrant,5,1
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,56,Aanlin Cheeran,2,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,55,Elliott Durrant,1,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,54,Aanlin Cheeran,1,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,53,Elliott Durrant,2,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,52,Aanlin Cheeran,0,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,51,Elliott Durrant,5,1
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,50,Aanlin Cheeran,2,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,49,Elliott Durrant,14,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,48,Aanlin Cheeran,1,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,47,Elliott Durrant,6,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,46,Aanlin Cheeran,4,0
